"﻿VIODESCRIPTION",LOCATIONDESC1,ISSUEDATE,ISSUETIME,ObjectId,lat,lon
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,33 QUEENSWAY W,1/13/2020,0:21,5332,43.57353105,-79.60878140521606
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,4165 FIELDGATE DR,1/13/2020,2:56,5333,43.6330302,-79.6000959
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,NR 2000 CREDIT VALLEY RD,1/13/2020,11:40,5334,43.561037,-79.701557
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP6827 GRACEFIELD DR,1/13/2020,4:59,5335,43.575217663578314,-79.77763836430482
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,55 STANDISH CRT,1/13/2020,14:28,5336,43.6261219,-79.6838308
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,30 HANSON RD,1/13/2020,5:00,5337,43.586158,-79.6257648643881
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 3258 VICTORY CRES,1/13/2020,3:56,5338,43.70779685446744,-79.64073257728182
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 231 LAKESHORE RD E,1/13/2020,11:41,5339,43.559031250000004,-79.57728497246933
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR3541 AQUINAS AVE,1/13/2020,14:30,5340,43.5460534,-79.7182392
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,33 QUEENSWAY W,1/13/2020,0:22,5341,43.57353105,-79.60878140521606
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 2533 MAINROYAL ST,1/13/2020,2:59,5342,43.53018296947867,-79.68348178804996
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 1372 FREEPORT DR,1/13/2020,5:01,5343,43.56428971544187,-79.66382037938398
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 3249 VICTORY CRES,1/13/2020,3:57,5344,43.70802743497826,-79.6409647329462
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 243 LAKESHORE RD E,1/13/2020,11:42,5345,43.5594068,-79.5770544
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,55 STANDISH CRT,1/13/2020,14:31,5346,43.6261219,-79.6838308
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,33 QUEENSWAY W,1/13/2020,0:22,5347,43.57353105,-79.60878140521606
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 6822 DARCEL AVE,1/13/2020,3:01,5348,43.72327281397956,-79.62461414802047
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 3305 BURDOCK PL,1/13/2020,5:02,5349,43.5871585893699,-79.62418112477623
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 3251 VICTORY CRES,1/13/2020,3:57,5350,43.7080931,-79.6409573
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,NR 2000 CREDIT VALLEY RD,1/13/2020,11:42,5351,43.561037,-79.701557
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR 3621 FOREST BLUFF CRES,1/13/2020,14:31,5352,43.5652387,-79.7666647
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,7475 GOREWAY DR,1/13/2020,1:58,5353,43.7226396,-79.6437191
PARKING VEHICLE IN PROHIBITED AREA,NR 1485 WILLIAMSPORT DR,1/13/2020,3:01,5354,43.6197669,-79.5964805
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 1420 FREEPORT DR,1/13/2020,5:03,5355,43.56550947442657,-79.66483734449639
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 3249 VICTORY CRES,1/13/2020,3:58,5356,43.70802743497826,-79.6409647329462
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,NR 2000 CREDIT VALLEY RD,1/13/2020,11:43,5357,43.561037,-79.701557
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,55 STANDISH CRT,1/13/2020,14:32,5358,43.6261219,-79.6838308
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,3515 KARIYA DR,1/13/2020,1:59,5359,43.5890457,-79.6309231984375
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 2476 MAINROYAL ST,1/13/2020,3:01,5360,43.53157080179002,-79.68136169699001
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,30 HANSON RD,1/13/2020,5:07,5361,43.586158,-79.6257648643881
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 322 LARA WOODS,1/13/2020,5:08,5362,43.591009670261826,-79.61221704110888
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 368 LARA WOODS,1/13/2020,5:10,5363,43.590708136244686,-79.61089962474567
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,30 HANSON RD,1/13/2020,5:11,5364,43.586158,-79.6257648643881
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 3386 FELLMORE DR,1/13/2020,5:12,5365,43.560494192,-79.658031804
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 3367 FELLMORE DR,1/13/2020,5:14,5366,43.56021152857143,-79.65731924285714
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 4091 MIDHURST LANE,1/13/2020,5:22,5367,43.60491936547796,-79.62619075473428
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP6051 CASTLEGROVE CRT,1/13/2020,5:24,5368,43.559369569151066,-79.75631041730989
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 4042 DUNMOW CRES,1/13/2020,5:25,5369,43.603989477457915,-79.62524262718799
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 4044 DUNMOW CRES,1/13/2020,5:26,5370,43.60403035703424,-79.62530226505265
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 4112 DUNMOW CRES,1/13/2020,5:28,5371,43.6054167648682,-79.62458587843075
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 4121 DUNMOW CRES,1/13/2020,5:29,5372,43.604661109313795,-79.62446587391958
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 4140 DUNMOW CRES,1/13/2020,5:31,5373,43.60483253099122,-79.62375924522871
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,520 NOVO STAR DR,1/13/2020,5:40,5374,43.634489,-79.7143
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,525 NOVO STAR DR,1/13/2020,5:43,5375,43.6302733,-79.7199244
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,525 NOVO STAR DR,1/13/2020,5:45,5376,43.6302733,-79.7199244
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,525 NOVO STAR DR,1/13/2020,5:46,5377,43.6302733,-79.7199244
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,525 NOVO STAR DR,1/13/2020,5:51,5378,43.6302733,-79.7199244
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,525 NOVO STAR DR,1/13/2020,5:54,5379,43.6302733,-79.7199244
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,525 NOVO STAR DR,1/13/2020,5:57,5380,43.6302733,-79.7199244
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,795 CANDLESTICK CIR,1/13/2020,6:15,5381,43.617188,-79.642689
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,715 CANDLESTICK CIR,1/13/2020,6:17,5382,43.618397,-79.640628
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,715 CANDLESTICK CIR,1/13/2020,6:20,5383,43.618397,-79.640628
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,1588 SOUTH PARADE CRT,1/13/2020,8:04,5384,43.5765773,-79.683781
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/13/2020,8:11,5385,43.5927596,-79.64343657271567
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/13/2020,8:12,5386,43.5927596,-79.64343657271567
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/13/2020,8:14,5387,43.5927596,-79.64343657271567
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/13/2020,8:15,5388,43.5927596,-79.64343657271567
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/13/2020,8:16,5389,43.5927596,-79.64343657271567
PARKING ON A DESIGNATED FIRE ROUTE,515 HARTSDALE AVE,1/13/2020,8:16,5390,43.573289700000004,-79.57972850495679
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/13/2020,8:17,5391,43.5927596,-79.64343657271567
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/13/2020,8:18,5392,43.5927596,-79.64343657271567
PARKING ON A DESIGNATED FIRE ROUTE,498 HARTSDALE AVE,1/13/2020,8:18,5393,43.57256395,-79.58054045329547
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/13/2020,8:19,5394,43.5927596,-79.64343657271567
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/13/2020,8:21,5395,43.5927596,-79.64343657271567
PARKING VEHICLE IN PROHIBITED AREA,NR2914 DUNCAIRN DR,1/13/2020,8:22,5396,43.5571839,-79.7274043
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/13/2020,8:22,5397,43.5927596,-79.64343657271567
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/13/2020,8:24,5398,43.5927596,-79.64343657271567
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/13/2020,8:26,5399,43.5927596,-79.64343657271567
STOPPING VEHICLE IN A SCHOOL ZONE,NR2840 DUNCAIRN DR,1/13/2020,8:26,5400,43.5571839,-79.7274043
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,AT 2075 ASTA DR,1/13/2020,3:58,5401,43.58237,-79.58778
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,55 STANDISH CRT,1/13/2020,14:34,5402,43.6261219,-79.6838308
PARKING VEHICLE ON PROPERTY OWNED OR OCCUPIED BY THE CITY WITHOUT CONSENT OF THE,7 ON CAYUGA AVE AT LAKESHORE RD E.,1/13/2020,11:50,5403,,
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP3955 ARBOURVIEW TERR,1/13/2020,3:59,5404,43.54822493750622,-79.75015753615403
PARKING VEHICLE ON UNTRAVELLED PORTION OF HIGHWAY,NR 6864 DARCEL AVE,1/13/2020,3:02,5405,43.722150832525685,-79.62509001697497
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,55 STANDISH CRT,1/13/2020,14:37,5406,43.6261219,-79.6838308
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,AT 2075 ASTA DR,1/13/2020,4:00,5407,43.58237,-79.58778
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR3914 ARBOURVIEW TERR,1/13/2020,4:01,5408,43.5493279,-79.7468909
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,55 STANDISH CRT,1/13/2020,14:38,5409,43.6261219,-79.6838308
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,3515 KARIYA DR,1/13/2020,2:00,5410,43.5890457,-79.6309231984375
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,AT 2075 ASTA DR,1/13/2020,4:01,5411,43.58237,-79.58778
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 3303 MARTINS PINE CRES,1/13/2020,3:06,5412,,
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,77 FOSTER CRES,1/13/2020,14:42,5413,43.625361850000004,-79.68467645756337
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,3515 KARIYA DR,1/13/2020,2:02,5414,43.5890457,-79.6309231984375
PARKING VEHICLE IN PROHIBITED AREA,OPP 4592 PHOENIX PARK CRES,1/13/2020,11:53,5415,43.560246,-79.699991
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,AT 2075 ASTA DR,1/13/2020,4:03,5416,43.58237,-79.58778
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 7170 DARCEL AVE,1/13/2020,3:07,5417,43.7199835,-79.6331076
PARKING VEHICLE LONGER THAN FIVE HOURS,NR1445 DANIEL CREEK RD,1/13/2020,14:46,5418,43.5873964,-79.6924733
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,7475 GOREWAY DR,1/13/2020,2:02,5419,43.7226396,-79.6437191
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 286 LAKESHORE RD E,1/13/2020,11:53,5420,43.5608647,-79.5760079
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,30 HANSON RD,1/13/2020,4:12,5421,43.586158,-79.6257648643881
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 3300 MARTINS PINE CRES,1/13/2020,3:07,5422,,
PARKING VEHICLE IN PROHIBITED AREA,NR 3926 ZENITH CRT,1/13/2020,14:47,5423,43.57329843178772,-79.78484881883124
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,7475 GOREWAY DR,1/13/2020,2:04,5424,43.7226396,-79.6437191
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR 21 MOHAWK AVE,1/13/2020,11:56,5425,43.56142138888889,-79.57729197777779
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 2423 WHALEY DR,1/13/2020,4:12,5426,43.56894774635555,-79.62090938890643
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 7170 DARCEL AVE,1/13/2020,3:08,5427,43.7199835,-79.6331076
STOPPING VEHICLE IN A SCHOOL ZONE,OPP 7185 ROSEHURST DR,1/13/2020,14:54,5428,43.5808483,-79.7886624991095
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,7475 GOREWAY DR,1/13/2020,2:05,5429,43.7226396,-79.6437191
PARKING VEHICLE IN PROHIBITED AREA,NR6089 WINTERVIEW CT,1/13/2020,12:01,5430,43.5587346,-79.7593581
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 2429 WHALEY DR,1/13/2020,4:12,5431,43.56912943658889,-79.62110634722661
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR3681 BALA DR,1/13/2020,3:10,5432,43.554717,-79.7399485
PARKING VEHICLE LONGER THAN FIVE HOURS,OPP 44 BRETON AVE,1/13/2020,14:55,5433,43.61079806652351,-79.65765116577894
STOPPING VEHICLE ON SIDEWALK,NR3674 FREEMAN TERR,1/13/2020,2:07,5434,43.5557423,-79.7557672
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,HIAWATHA PKWY,1/13/2020,12:02,5435,,
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP3265 FLAGSTONE DR,1/13/2020,4:13,5436,43.54412419824496,-79.72556479473752
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 2446 WHALEY DR,1/13/2020,4:14,5437,43.568658488191375,-79.62090603449244
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,145 HILLCREST AVE,1/13/2020,4:15,5438,43.57965611319406,-79.62398930867157
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,30 HANSON RD,1/13/2020,4:15,5439,43.586158,-79.6257648643881
STOPPING VEHICLE ON SIDEWALK,NR3239 FLAGSTONE DR,1/13/2020,4:17,5440,43.5432719,-79.7255533
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,145 HILLCREST AVE,1/13/2020,4:17,5441,43.57965611319406,-79.62398930867157
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,99 BRISTOL RD E,1/13/2020,4:17,5442,43.6148276,-79.6634728
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,30 HANSON RD,1/13/2020,4:18,5443,43.586158,-79.6257648643881
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,145 HILLCREST AVE,1/13/2020,4:19,5444,43.57965611319406,-79.62398930867157
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 326 MONTEGO RD,1/13/2020,4:20,5445,43.56803982946502,-79.61725986226081
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 326 MONTEGO RD,1/13/2020,4:20,5446,43.56803982946502,-79.61725986226081
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,55/75 EGLINTON AVE W,1/13/2020,4:21,5447,43.6061512,-79.65453513150734
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,30 HANSON RD,1/13/2020,4:23,5448,43.586158,-79.6257648643881
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR3948 STARDUST DR,1/13/2020,4:23,5449,43.5361808,-79.7345691
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 2434 STILLMEADOW RD,1/13/2020,4:24,5450,43.567773472412895,-79.621370346677
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,145 HILLCREST AVE,1/13/2020,4:24,5451,43.57965611319406,-79.62398930867157
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 2483 STILLMEADOW RD,1/13/2020,4:26,5452,43.5690937569185,-79.6226064174855
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,30 HANSON RD,1/13/2020,4:26,5453,43.586158,-79.6257648643881
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,30 HANSON RD,1/13/2020,4:28,5454,43.586158,-79.6257648643881
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,30 HANSON RD,1/13/2020,4:30,5455,43.586158,-79.6257648643881
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,OPP 2547 TRIDENT AVE,1/13/2020,4:33,5456,43.566643199094536,-79.62821943012386
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,5747 RETREAT ST,1/13/2020,4:34,5457,43.60836523929147,-79.68972909713919
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,30 HANSON RD,1/13/2020,4:35,5458,43.586158,-79.6257648643881
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 2430 CASHMERE AVE,1/13/2020,4:37,5459,43.5640513480182,-79.6251727828975
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 2428 CASHMERE AVE,1/13/2020,4:38,5460,43.56403065259337,-79.6250964174268
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,5839 TIZ RD,1/13/2020,4:38,5461,43.608670860951655,-79.68893019507465
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 2418 CASHMERE AVE,1/13/2020,4:39,5462,43.5639271664777,-79.62471459251033
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,30 HANSON RD,1/13/2020,4:40,5463,43.586158,-79.6257648643881
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,30 HANSON RD,1/13/2020,4:41,5464,43.586158,-79.6257648643881
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 2408 CASHMERE AVE,1/13/2020,4:41,5465,43.563823671083014,-79.62433277010877
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,5788 TIZ RD,1/13/2020,4:41,5466,43.6086247,-79.6890448
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 2388 CASHMERE AVE,1/13/2020,4:42,5467,43.563655131941445,-79.62356146865288
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,OPP 7189 DARCEL AVE,1/13/2020,3:10,5468,43.72028614005251,-79.63320579941401
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,20/50 MISSISSAUGA VALLEY BLVD,1/13/2020,2:10,5469,43.599351,-79.6233279
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 7229 DARCEL AVE,1/13/2020,3:12,5470,43.7207425,-79.6341854
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 7243 DARCEL AVE,1/13/2020,3:13,5471,43.72101326313787,-79.63459340510182
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,20/50 MISSISSAUGA VALLEY BLVD,1/13/2020,2:10,5472,43.599351,-79.6233279
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 7255 DARCEL AVE,1/13/2020,3:14,5473,43.72124534582747,-79.63494312376054
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,20/50 MISSISSAUGA VALLEY BLVD,1/13/2020,2:10,5474,43.599351,-79.6233279
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,AT 1395 WILLIAMSPORT DR,1/13/2020,3:14,5475,43.62068525006991,-79.59548469016137
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,7707 DARCEL AVE,1/13/2020,2:14,5476,43.7319057,-79.6345523
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 7273 DARCEL AVE,1/13/2020,3:15,5477,43.721593469861865,-79.6354677017486
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 867 OASIS DR,1/13/2020,2:15,5478,43.5961116,-79.6819097
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 7291 DARCEL AVE,1/13/2020,3:17,5479,43.72194159389627,-79.63599227973666
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,2155 BURNHAMTHORPE RD W,1/13/2020,2:16,5480,43.54591082932852,-79.68432718673337
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 3050 ORLEANS RD,1/13/2020,3:19,5481,43.526235,-79.688435
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 869 OASIS DR,1/13/2020,2:16,5482,43.596075864,-79.681949136
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR3025 DESTINATION DR,1/13/2020,3:20,5483,43.5492345,-79.721517
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 875 OASIS DR,1/13/2020,2:17,5484,43.595968656,-79.682067444
PARKING VEHICLE ON A HIGHWAY BETWEEN 2:00 A.M. TO 6:00 A.M. DURING PROHIBITED PE,NR 3150 ORLEANS RD,1/13/2020,3:21,5485,43.52323549428009,-79.69014575679292
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR 268 LAKESHORE RD E,1/13/2020,12:04,5486,43.5602516,-79.5766494
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,4020 BRANDONGATE DR,1/13/2020,2:17,5487,,
